review_id,user_id,product_id,rating,review_text,review_date
1533,596,1182,5,Packaging zabardast thi.,2025-11-27 15:45:45.997285
1534,497,1995,3,Price ke hisaab se acha hai.,2025-12-14 15:45:45.997287
1535,415,387,3,Packaging zabardast thi.,2025-03-18 15:45:45.997289
1536,19,839,5,Delivery time par mil gaya.,2025-05-04 15:45:45.997291
1537,710,238,3,Original product hai.,2025-04-30 15:45:45.997293
1538,815,1255,4,Price ke hisaab se acha hai.,2025-12-26 15:45:45.997295
1539,877,665,4,Original product hai.,2025-12-13 15:45:45.997298
1540,310,1326,3,Price ke hisaab se acha hai.,2025-09-27 15:45:45.997299
1541,181,2622,4,Bohat achi quality hai.,2025-03-02 15:45:45.997301
1542,629,443,5,Bohat achi quality hai.,2025-09-24 15:45:45.997303
1543,331,1721,5,Bohat achi quality hai.,2026-02-13 15:45:45.997305
1544,353,1550,5,Quality thori average thi.,2025-11-04 15:45:45.997307
1545,591,2378,4,Quality thori average thi.,2025-08-01 15:45:45.997309
1546,858,998,5,Quality thori average thi.,2025-07-07 15:45:45.997311
1547,483,2653,5,Price ke hisaab se acha hai.,2025-10-24 15:45:45.997313
1548,197,2612,3,Bohat achi quality hai.,2025-07-09 15:45:45.997315
1549,3,1544,3,Packaging zabardast thi.,2026-01-17 15:45:45.997317
1550,725,1731,4,Delivery time par mil gaya.,2025-11-23 15:45:45.997319
1551,101,1940,4,Price ke hisaab se acha hai.,2025-03-30 15:45:45.997325
1552,979,559,3,Original product hai.,2026-01-16 15:45:45.997327
1553,144,1150,4,Quality thori average thi.,2025-05-02 15:45:45.997329
1554,101,2318,5,Quality thori average thi.,2025-12-31 15:45:45.997331
1555,832,1283,5,Bohat achi quality hai.,2025-06-11 15:45:45.997333
1556,158,528,4,Original product hai.,2025-09-03 15:45:45.997335
1557,961,396,5,Price ke hisaab se acha hai.,2026-01-22 15:45:45.997337
1558,239,2441,3,Quality thori average thi.,2026-01-23 15:45:45.997339
1559,4,953,3,Bohat achi quality hai.,2025-03-25 15:45:45.997341
1560,196,1251,4,Packaging zabardast thi.,2025-10-23 15:45:45.997343
1561,125,807,3,Packaging zabardast thi.,2026-01-31 15:45:45.997345
1562,654,2601,5,Delivery time par mil gaya.,2025-05-29 15:45:45.997347
1563,93,2485,5,Quality thori average thi.,2026-02-14 15:45:45.997351
1564,458,2936,5,Delivery time par mil gaya.,2026-01-10 15:45:45.997353
1565,592,1667,5,Price ke hisaab se acha hai.,2025-11-28 15:45:45.997355
1566,800,1072,4,Delivery time par mil gaya.,2025-09-25 15:45:45.997357
1567,972,1216,4,Original product hai.,2025-10-15 15:45:45.997359
1568,257,842,4,Delivery time par mil gaya.,2025-08-14 15:45:45.997361
1569,449,2681,4,Original product hai.,2025-05-18 15:45:45.997363
1570,294,255,4,Price ke hisaab se acha hai.,2025-02-27 15:45:45.997365
1571,201,2939,3,Packaging zabardast thi.,2025-06-02 15:45:45.997367
1572,225,612,5,Bohat achi quality hai.,2025-09-10 15:45:45.997369
1573,489,423,4,Packaging zabardast thi.,2025-06-19 15:45:45.997371
1574,144,2756,4,Packaging zabardast thi.,2025-02-19 15:45:45.997372
1575,214,880,4,Delivery time par mil gaya.,2025-04-01 15:45:45.997375
1576,38,2720,3,Delivery time par mil gaya.,2026-01-29 15:45:45.997377
1577,422,1439,5,Delivery time par mil gaya.,2025-07-27 15:45:45.997379
1578,605,1597,4,Price ke hisaab se acha hai.,2025-09-18 15:45:45.997381
1579,406,1546,5,Bohat achi quality hai.,2025-12-21 15:45:45.997383
1580,904,206,3,Quality thori average thi.,2025-06-29 15:45:45.997385
1581,672,2998,4,Quality thori average thi.,2025-11-28 15:45:45.997387
1582,515,1851,3,Delivery time par mil gaya.,2025-12-17 15:45:45.997389
1583,611,2783,3,Price ke hisaab se acha hai.,2025-02-23 15:45:45.997391
1584,488,695,3,Bohat achi quality hai.,2025-03-16 15:45:45.997393
1585,11,2966,3,Bohat achi quality hai.,2025-05-21 15:45:45.997395
1586,612,295,3,Delivery time par mil gaya.,2026-01-22 15:45:45.997397
1587,586,2260,3,Quality thori average thi.,2025-07-13 15:45:45.997399
1588,458,1770,4,Packaging zabardast thi.,2025-06-05 15:45:45.997401
1589,617,1100,4,Price ke hisaab se acha hai.,2025-06-13 15:45:45.997403
1590,503,720,4,Original product hai.,2025-12-13 15:45:45.997405
1591,52,548,3,Quality thori average thi.,2025-08-07 15:45:45.997407
1592,107,2814,5,Original product hai.,2025-10-21 15:45:45.997409
1593,464,149,4,Original product hai.,2025-07-20 15:45:45.997411
1594,306,36,3,Original product hai.,2025-08-07 15:45:45.997413
1595,490,2982,4,Quality thori average thi.,2025-10-12 15:45:45.997415
1596,895,810,3,Delivery time par mil gaya.,2025-08-18 15:45:45.997417
1597,743,644,3,Packaging zabardast thi.,2025-07-31 15:45:45.997419
1598,595,2573,4,Price ke hisaab se acha hai.,2025-03-31 15:45:45.997421
1599,364,1516,4,Packaging zabardast thi.,2025-10-09 15:45:45.997423
1600,198,2075,4,Quality thori average thi.,2025-07-04 15:45:45.997426
1601,592,620,4,Original product hai.,2025-07-22 15:45:45.997428
1602,138,1670,3,Bohat achi quality hai.,2025-07-21 15:45:45.997430
1603,851,607,3,Price ke hisaab se acha hai.,2025-08-15 15:45:45.997432
1604,863,2110,3,Delivery time par mil gaya.,2025-12-18 15:45:45.997434
1605,843,2218,5,Quality thori average thi.,2025-08-22 15:45:45.997436
1606,155,782,5,Delivery time par mil gaya.,2025-04-17 15:45:45.997438
1607,409,1721,3,Quality thori average thi.,2025-08-22 15:45:45.997440
1608,742,1998,5,Price ke hisaab se acha hai.,2026-01-02 15:45:45.997442
1609,151,1728,4,Original product hai.,2025-07-17 15:45:45.997444
1610,888,792,5,Delivery time par mil gaya.,2025-11-12 15:45:45.997446
1611,892,2554,3,Price ke hisaab se acha hai.,2025-03-20 15:45:45.997448
1612,362,2542,3,Delivery time par mil gaya.,2025-06-12 15:45:45.997450
1613,903,2642,3,Price ke hisaab se acha hai.,2025-07-14 15:45:45.997451
1614,408,758,4,Price ke hisaab se acha hai.,2025-12-27 15:45:45.997453
1615,602,1983,3,Bohat achi quality hai.,2026-01-24 15:45:45.997457
1616,996,892,5,Original product hai.,2025-08-22 15:45:45.997462
1617,640,824,3,Quality thori average thi.,2025-08-29 15:45:45.997466
1618,464,2844,3,Delivery time par mil gaya.,2025-12-07 15:45:45.997469
1619,6,2860,5,Delivery time par mil gaya.,2025-05-12 15:45:45.997472
1620,870,470,5,Price ke hisaab se acha hai.,2026-01-05 15:45:45.997476
1621,683,2675,5,Quality thori average thi.,2025-11-18 15:45:45.997483
1622,848,2216,3,Price ke hisaab se acha hai.,2025-04-23 15:45:45.997486
1623,417,1545,4,Original product hai.,2025-04-27 15:45:45.997488
1624,362,2299,4,Delivery time par mil gaya.,2025-08-21 15:45:45.997490
1625,854,2430,5,Price ke hisaab se acha hai.,2025-07-06 15:45:45.997492
1626,824,1955,5,Original product hai.,2025-08-19 15:45:45.997494
1627,179,2704,4,Quality thori average thi.,2025-09-04 15:45:45.997496
1628,934,2589,4,Bohat achi quality hai.,2026-02-08 15:45:45.997498
1629,708,1910,4,Quality thori average thi.,2025-06-07 15:45:45.997500
1630,510,1820,4,Bohat achi quality hai.,2026-02-14 15:45:45.997502
1631,395,1932,4,Delivery time par mil gaya.,2025-07-12 15:45:45.997504
1632,746,1141,5,Bohat achi quality hai.,2025-02-24 15:45:45.997506
1633,466,2971,5,Packaging zabardast thi.,2025-04-15 15:45:45.997507
1634,539,2426,3,Packaging zabardast thi.,2025-08-15 15:45:45.997509
1635,400,128,4,Packaging zabardast thi.,2025-05-14 15:45:45.997512
1636,312,2254,3,Packaging zabardast thi.,2025-12-22 15:45:45.997514
1637,856,1556,4,Packaging zabardast thi.,2025-09-18 15:45:45.997516
1638,18,745,5,Original product hai.,2025-09-04 15:45:45.997518
1639,260,1580,5,Delivery time par mil gaya.,2025-05-08 15:45:45.997520
1640,730,341,3,Price ke hisaab se acha hai.,2025-06-30 15:45:45.997523
1641,729,2474,5,Packaging zabardast thi.,2025-05-10 15:45:45.997525
1642,508,1446,5,Packaging zabardast thi.,2025-09-13 15:45:45.997527
1643,707,2480,4,Bohat achi quality hai.,2025-08-09 15:45:45.997528
1644,426,88,3,Quality thori average thi.,2025-12-03 15:45:45.997531
1645,309,2682,3,Original product hai.,2025-06-10 15:45:45.997533
1646,186,2231,3,Packaging zabardast thi.,2025-04-10 15:45:45.997534
1647,21,2812,5,Delivery time par mil gaya.,2025-07-13 15:45:45.997536
1648,28,296,4,Price ke hisaab se acha hai.,2025-07-11 15:45:45.997539
1649,541,166,5,Packaging zabardast thi.,2025-04-11 15:45:45.997540
1650,559,1652,5,Delivery time par mil gaya.,2025-06-27 15:45:45.997542
1651,112,1547,5,Bohat achi quality hai.,2025-05-23 15:45:45.997544
1652,198,1237,5,Price ke hisaab se acha hai.,2025-05-17 15:45:45.997546
1653,81,2816,3,Packaging zabardast thi.,2026-02-05 15:45:45.997548
1654,61,2041,3,Price ke hisaab se acha hai.,2025-12-10 15:45:45.997550
1655,471,1254,4,Delivery time par mil gaya.,2025-12-11 15:45:45.997552
1656,621,1728,4,Quality thori average thi.,2025-12-11 15:45:45.997554
1657,790,2146,5,Original product hai.,2025-07-19 15:45:45.997556
1658,217,15,5,Quality thori average thi.,2025-07-18 15:45:45.997558
1659,931,628,5,Bohat achi quality hai.,2026-02-01 15:45:45.997560
1660,83,2938,4,Quality thori average thi.,2025-10-26 15:45:45.997562
1661,854,2435,5,Original product hai.,2025-06-18 15:45:45.997564
1662,345,1453,5,Delivery time par mil gaya.,2025-03-16 15:45:45.997566
1663,780,2538,5,Bohat achi quality hai.,2025-07-07 15:45:45.997568
1664,334,1836,5,Delivery time par mil gaya.,2025-04-05 15:45:45.997571
1665,283,2011,3,Price ke hisaab se acha hai.,2025-07-28 15:45:45.997573
1666,549,645,5,Price ke hisaab se acha hai.,2025-08-27 15:45:45.997575
1667,520,447,5,Packaging zabardast thi.,2025-12-14 15:45:45.997576
1668,22,2591,4,Original product hai.,2025-06-07 15:45:45.997578
1669,468,2055,4,Packaging zabardast thi.,2025-03-01 15:45:45.997580
1670,258,2914,5,Price ke hisaab se acha hai.,2025-09-25 15:45:45.997582
1671,525,2576,5,Packaging zabardast thi.,2025-10-26 15:45:45.997584
1672,607,1001,4,Bohat achi quality hai.,2025-11-27 15:45:45.997586
1673,620,2421,3,Packaging zabardast thi.,2026-02-08 15:45:45.997588
1674,163,1344,5,Price ke hisaab se acha hai.,2025-10-15 15:45:45.997590
1675,6,2842,3,Bohat achi quality hai.,2025-12-25 15:45:45.997592
1676,522,2634,5,Price ke hisaab se acha hai.,2026-02-09 15:45:45.997593
1677,369,2469,3,Original product hai.,2025-07-29 15:45:45.997596
1678,284,2994,4,Packaging zabardast thi.,2025-02-18 15:45:45.997598
1679,345,946,4,Bohat achi quality hai.,2026-02-13 15:45:45.997603
1680,429,2927,5,Packaging zabardast thi.,2025-12-04 15:45:45.997605
1681,914,497,4,Original product hai.,2025-11-16 15:45:45.997607
1682,133,273,4,Quality thori average thi.,2026-01-01 15:45:45.997609
1683,514,2539,5,Price ke hisaab se acha hai.,2025-06-25 15:45:45.997611
1684,77,213,5,Price ke hisaab se acha hai.,2026-01-01 15:45:45.997613
1685,400,2572,5,Original product hai.,2025-12-12 15:45:45.997615
1686,663,1645,5,Delivery time par mil gaya.,2025-08-21 15:45:45.997617
1687,484,2432,3,Quality thori average thi.,2025-06-12 15:45:45.997619
1688,844,1393,5,Delivery time par mil gaya.,2025-06-21 15:45:45.997620
1689,53,820,5,Packaging zabardast thi.,2025-12-15 15:45:45.997623
1690,842,1083,4,Delivery time par mil gaya.,2025-02-18 15:45:45.997626
1691,154,663,5,Packaging zabardast thi.,2026-02-02 15:45:45.997628
1692,424,246,4,Packaging zabardast thi.,2025-03-12 15:45:45.997630
1693,744,2244,4,Packaging zabardast thi.,2025-05-30 15:45:45.997632
1694,363,124,4,Bohat achi quality hai.,2025-06-10 15:45:45.997634
1695,652,2344,4,Quality thori average thi.,2025-02-19 15:45:45.997636
1696,991,360,4,Price ke hisaab se acha hai.,2025-07-19 15:45:45.997638
1697,99,2834,4,Bohat achi quality hai.,2025-04-28 15:45:45.997640
1698,415,591,3,Bohat achi quality hai.,2025-08-08 15:45:45.997642
1699,252,1561,5,Delivery time par mil gaya.,2026-01-08 15:45:45.997644
1700,95,2119,5,Bohat achi quality hai.,2025-12-08 15:45:45.997646
1701,422,2828,5,Bohat achi quality hai.,2025-12-11 15:45:45.997648
1702,415,1406,3,Delivery time par mil gaya.,2025-06-24 15:45:45.997650
1703,340,325,5,Packaging zabardast thi.,2025-04-23 15:45:45.997652
1704,411,2739,4,Original product hai.,2026-01-02 15:45:45.997654
1705,909,698,4,Bohat achi quality hai.,2025-03-03 15:45:45.997656
1706,994,2100,5,Bohat achi quality hai.,2026-01-29 15:45:45.997658
1707,770,1418,4,Bohat achi quality hai.,2025-07-31 15:45:45.997660
1708,777,1360,3,Bohat achi quality hai.,2025-08-18 15:45:45.997662
1709,244,181,3,Packaging zabardast thi.,2025-10-18 15:45:45.997664
1710,742,2420,4,Price ke hisaab se acha hai.,2025-05-30 15:45:45.997666
1711,322,2286,5,Quality thori average thi.,2025-09-20 15:45:45.997668
1712,188,1054,5,Packaging zabardast thi.,2025-11-30 15:45:45.997670
1713,219,2422,4,Original product hai.,2025-11-01 15:45:45.997672
1714,856,1620,5,Bohat achi quality hai.,2025-05-18 15:45:45.997674
1715,645,23,3,Delivery time par mil gaya.,2025-03-03 15:45:45.997676
1716,768,1125,4,Original product hai.,2025-10-19 15:45:45.997678
1717,739,1680,4,Packaging zabardast thi.,2025-04-30 15:45:45.997700
1718,509,1557,5,Packaging zabardast thi.,2025-10-31 15:45:45.997702
1719,510,290,4,Quality thori average thi.,2025-08-16 15:45:45.997705
1720,696,2093,4,Packaging zabardast thi.,2025-05-28 15:45:45.997707
1721,457,1951,3,Price ke hisaab se acha hai.,2025-09-01 15:45:45.997709
1722,282,2940,3,Original product hai.,2025-06-27 15:45:45.997711
1723,562,502,5,Original product hai.,2025-04-20 15:45:45.997713
1724,642,998,3,Packaging zabardast thi.,2025-05-11 15:45:45.997715
1725,57,1489,4,Quality thori average thi.,2025-11-27 15:45:45.997717
1726,656,447,5,Packaging zabardast thi.,2025-10-01 15:45:45.997719
1727,426,117,3,Packaging zabardast thi.,2026-02-07 15:45:45.997721
1728,329,1865,5,Packaging zabardast thi.,2025-04-05 15:45:45.997724
1729,416,1861,4,Quality thori average thi.,2026-01-25 15:45:45.997726
1730,195,2978,5,Delivery time par mil gaya.,2025-02-23 15:45:45.997728
1731,297,1395,3,Price ke hisaab se acha hai.,2025-05-17 15:45:45.997730
1732,141,1346,5,Delivery time par mil gaya.,2025-07-22 15:45:45.997732
1733,659,295,3,Price ke hisaab se acha hai.,2025-06-29 15:45:45.997734
1734,494,963,3,Price ke hisaab se acha hai.,2025-04-30 15:45:45.997735
1735,50,914,4,Bohat achi quality hai.,2025-11-07 15:45:45.997738
1736,486,1598,5,Original product hai.,2025-04-17 15:45:45.997740
1737,674,1626,4,Price ke hisaab se acha hai.,2026-01-26 15:45:45.997742
1738,243,478,5,Delivery time par mil gaya.,2025-12-22 15:45:45.997744
1739,811,1523,5,Packaging zabardast thi.,2025-04-02 15:45:45.997746
1740,361,2362,4,Packaging zabardast thi.,2025-04-19 15:45:45.997747
1741,924,1861,5,Bohat achi quality hai.,2025-07-12 15:45:45.997749
1742,295,929,3,Quality thori average thi.,2026-02-08 15:45:45.997751
1743,27,1921,3,Packaging zabardast thi.,2025-02-21 15:45:45.997761
1744,221,1505,3,Delivery time par mil gaya.,2025-12-12 15:45:45.997763
1745,556,799,3,Quality thori average thi.,2025-09-11 15:45:45.997765
1746,234,2684,4,Original product hai.,2025-09-05 15:45:45.997767
1747,89,2077,3,Quality thori average thi.,2025-10-15 15:45:45.997769
1748,52,1551,3,Original product hai.,2025-11-19 15:45:45.997770
1749,573,360,5,Quality thori average thi.,2025-02-20 15:45:45.997772
1750,26,440,4,Packaging zabardast thi.,2026-01-19 15:45:45.997774
1751,411,963,3,Packaging zabardast thi.,2025-12-29 15:45:45.997776
1752,77,2123,3,Price ke hisaab se acha hai.,2025-06-16 15:45:45.997778
1753,797,1432,5,Original product hai.,2025-11-18 15:45:45.997780
1754,374,2675,3,Quality thori average thi.,2025-03-23 15:45:45.997782
1755,204,1223,5,Original product hai.,2025-03-23 15:45:45.997784
1756,640,1879,5,Quality thori average thi.,2025-06-11 15:45:45.997786
1757,37,874,5,Packaging zabardast thi.,2026-01-21 15:45:45.997788
1758,439,1923,4,Delivery time par mil gaya.,2026-01-25 15:45:45.997789
1759,741,1244,5,Quality thori average thi.,2025-03-26 15:45:45.997791
1760,941,885,4,Bohat achi quality hai.,2025-09-13 15:45:45.997793
1761,255,38,3,Packaging zabardast thi.,2025-12-10 15:45:45.997796
1762,664,966,5,Price ke hisaab se acha hai.,2025-06-13 15:45:45.997799
1763,341,308,4,Bohat achi quality hai.,2025-08-20 15:45:45.997802
1764,174,1819,4,Packaging zabardast thi.,2025-11-07 15:45:45.997805
1765,454,2947,3,Delivery time par mil gaya.,2025-11-24 15:45:45.997808
1766,827,2094,4,Original product hai.,2025-09-16 15:45:45.997812
1767,827,1084,5,Original product hai.,2025-07-13 15:45:45.997815
1768,906,69,5,Quality thori average thi.,2025-10-01 15:45:45.997818
1769,866,6,5,Packaging zabardast thi.,2025-10-04 15:45:45.997822
1770,625,2270,3,Original product hai.,2025-05-17 15:45:45.997824
1771,774,1109,5,Delivery time par mil gaya.,2025-08-29 15:45:45.997826
1772,719,323,4,Packaging zabardast thi.,2025-12-25 15:45:45.997828
1773,792,1846,4,Price ke hisaab se acha hai.,2025-08-18 15:45:45.997830
1774,646,28,5,Original product hai.,2025-03-12 15:45:45.997832
1775,460,752,3,Price ke hisaab se acha hai.,2025-04-06 15:45:45.997834
1776,368,966,5,Price ke hisaab se acha hai.,2025-11-03 15:45:45.997836
1777,610,2594,4,Packaging zabardast thi.,2025-08-17 15:45:45.997838
1778,236,446,4,Bohat achi quality hai.,2026-01-14 15:45:45.997840
1779,262,249,3,Bohat achi quality hai.,2025-03-19 15:45:45.997842
1780,989,501,3,Price ke hisaab se acha hai.,2025-05-13 15:45:45.997844
1781,767,728,4,Quality thori average thi.,2025-03-27 15:45:45.997845
1782,628,178,3,Bohat achi quality hai.,2025-10-14 15:45:45.997847
1783,724,2949,4,Quality thori average thi.,2025-12-05 15:45:45.997849
1784,99,1156,4,Delivery time par mil gaya.,2025-09-20 15:45:45.997851
1785,491,2611,4,Bohat achi quality hai.,2025-12-12 15:45:45.997853
1786,755,480,5,Original product hai.,2026-02-08 15:45:45.997855
1787,681,2441,3,Price ke hisaab se acha hai.,2025-04-13 15:45:45.997857
1788,446,1642,3,Original product hai.,2025-05-27 15:45:45.997859
1789,472,445,3,Bohat achi quality hai.,2025-11-19 15:45:45.997861
1790,862,1271,5,Quality thori average thi.,2025-07-06 15:45:45.997866
1791,193,2977,4,Bohat achi quality hai.,2025-10-24 15:45:45.997869
1792,852,2505,4,Price ke hisaab se acha hai.,2025-03-07 15:45:45.997871
1793,666,1677,5,Price ke hisaab se acha hai.,2025-03-17 15:45:45.997873
1794,117,2184,3,Original product hai.,2025-02-25 15:45:45.997875
1795,336,730,5,Packaging zabardast thi.,2025-12-13 15:45:45.997878
1796,835,2559,4,Quality thori average thi.,2026-01-07 15:45:45.997880
1797,702,1153,5,Original product hai.,2025-09-10 15:45:45.997882
1798,668,1463,3,Quality thori average thi.,2025-02-23 15:45:45.997884
1799,788,2627,3,Delivery time par mil gaya.,2025-10-01 15:45:45.997886
1800,624,24,4,Quality thori average thi.,2025-08-03 15:45:45.997888
1801,535,453,5,Delivery time par mil gaya.,2025-10-30 15:45:45.997890
1802,664,570,3,Packaging zabardast thi.,2025-04-25 15:45:45.997892
1803,280,168,4,Quality thori average thi.,2026-01-08 15:45:45.997894
1804,893,1574,4,Original product hai.,2026-01-31 15:45:45.997896
1805,503,577,3,Original product hai.,2025-04-12 15:45:45.997897
1806,104,2290,4,Original product hai.,2025-07-12 15:45:45.997899
1807,450,2813,4,Price ke hisaab se acha hai.,2025-07-20 15:45:45.997904
1808,676,2962,5,Bohat achi quality hai.,2025-05-02 15:45:45.997906
1809,636,686,4,Delivery time par mil gaya.,2025-08-02 15:45:45.997909
1810,568,1255,4,Delivery time par mil gaya.,2025-05-28 15:45:45.997911
1811,827,878,3,Bohat achi quality hai.,2025-03-25 15:45:45.997913
1812,806,2954,3,Quality thori average thi.,2026-02-11 15:45:45.997915
1813,975,334,3,Original product hai.,2025-03-02 15:45:45.997917
1814,54,605,4,Price ke hisaab se acha hai.,2025-08-28 15:45:45.997927
1815,464,2023,5,Quality thori average thi.,2025-08-20 15:45:45.997929
1816,382,145,3,Delivery time par mil gaya.,2026-01-15 15:45:45.997931
1817,348,1603,3,Delivery time par mil gaya.,2025-10-29 15:45:45.997932
1818,33,2717,4,Bohat achi quality hai.,2025-04-15 15:45:45.997934
1819,523,965,3,Price ke hisaab se acha hai.,2026-02-13 15:45:45.997939
1820,937,1113,5,Original product hai.,2025-02-27 15:45:45.997941
1821,41,1623,5,Packaging zabardast thi.,2025-09-12 15:45:45.997943
1822,430,2817,4,Bohat achi quality hai.,2025-02-21 15:45:45.997944
1823,519,132,4,Packaging zabardast thi.,2025-03-04 15:45:45.997947
1824,531,2536,4,Packaging zabardast thi.,2025-06-02 15:45:45.997949
1825,428,1029,5,Packaging zabardast thi.,2026-02-03 15:45:45.997950
1826,525,220,5,Delivery time par mil gaya.,2025-08-06 15:45:45.997952
1827,530,1933,5,Packaging zabardast thi.,2026-01-13 15:45:45.997954
1828,564,1312,3,Original product hai.,2025-08-04 15:45:45.997956
1829,273,938,4,Packaging zabardast thi.,2025-11-17 15:45:45.997958
1830,770,599,5,Price ke hisaab se acha hai.,2025-07-15 15:45:45.997960
1831,638,266,5,Delivery time par mil gaya.,2025-08-16 15:45:45.997962
1832,959,2682,4,Original product hai.,2025-11-05 15:45:45.997964
1833,793,2879,5,Price ke hisaab se acha hai.,2025-10-31 15:45:45.997966
1834,496,1545,3,Original product hai.,2025-09-22 15:45:45.997968
1835,328,1225,4,Quality thori average thi.,2025-10-14 15:45:45.997970
1836,577,1607,5,Price ke hisaab se acha hai.,2025-04-23 15:45:45.997972
1837,262,393,5,Price ke hisaab se acha hai.,2025-08-17 15:45:45.997974
1838,190,1234,5,Bohat achi quality hai.,2025-06-19 15:45:45.997976
1839,35,327,3,Original product hai.,2025-11-26 15:45:45.997978
1840,773,1961,4,Quality thori average thi.,2025-09-24 15:45:45.997980
1841,149,55,3,Delivery time par mil gaya.,2025-09-28 15:45:45.997982
1842,816,1165,5,Packaging zabardast thi.,2025-04-05 15:45:45.997984
1843,554,1698,5,Delivery time par mil gaya.,2025-02-26 15:45:45.997986
1844,313,475,5,Quality thori average thi.,2026-01-08 15:45:45.997988
1845,399,863,4,Bohat achi quality hai.,2025-12-19 15:45:45.997990
1846,43,431,5,Packaging zabardast thi.,2025-10-09 15:45:45.997992
1847,542,1041,5,Bohat achi quality hai.,2025-04-15 15:45:45.997993
1848,93,1355,4,Bohat achi quality hai.,2025-05-24 15:45:45.997995
1849,549,518,3,Price ke hisaab se acha hai.,2026-01-21 15:45:45.997997
1850,709,1798,4,Price ke hisaab se acha hai.,2025-07-20 15:45:45.997999
1851,255,2880,4,Original product hai.,2025-06-14 15:45:45.998001
1852,561,2766,3,Original product hai.,2025-04-10 15:45:45.998004
1853,942,856,4,Original product hai.,2025-04-29 15:45:45.998006
1854,601,828,3,Quality thori average thi.,2025-05-27 15:45:45.998008
1855,609,445,3,Bohat achi quality hai.,2025-11-08 15:45:45.998010
1856,221,2308,4,Original product hai.,2025-08-14 15:45:45.998012
1857,724,448,3,Bohat achi quality hai.,2025-09-27 15:45:45.998014
1858,407,854,5,Original product hai.,2025-11-18 15:45:45.998016
1859,79,1949,3,Original product hai.,2025-08-16 15:45:45.998018
1860,394,1628,5,Price ke hisaab se acha hai.,2025-07-08 15:45:45.998020
1861,657,2516,5,Original product hai.,2026-02-07 15:45:45.998022
1862,526,1683,4,Price ke hisaab se acha hai.,2025-04-07 15:45:45.998024
1863,697,1805,4,Original product hai.,2025-10-01 15:45:45.998026
1864,984,1226,5,Packaging zabardast thi.,2025-03-09 15:45:45.998028
1865,725,2866,4,Quality thori average thi.,2025-06-12 15:45:45.998030
1866,799,2305,3,Bohat achi quality hai.,2025-07-21 15:45:45.998032
1867,31,2257,4,Packaging zabardast thi.,2025-06-07 15:45:45.998034
1868,967,1599,5,Price ke hisaab se acha hai.,2025-06-01 15:45:45.998036
1869,298,643,5,Packaging zabardast thi.,2026-02-10 15:45:45.998038
1870,257,1904,4,Price ke hisaab se acha hai.,2025-09-21 15:45:45.998040
1871,419,212,4,Bohat achi quality hai.,2025-03-25 15:45:45.998044
1872,967,1222,3,Bohat achi quality hai.,2025-04-08 15:45:45.998046
1873,666,2587,4,Packaging zabardast thi.,2025-08-22 15:45:45.998048
1874,45,2294,4,Quality thori average thi.,2025-03-31 15:45:45.998050
1875,531,2867,4,Packaging zabardast thi.,2025-06-22 15:45:45.998052
1876,573,2720,5,Price ke hisaab se acha hai.,2026-02-03 15:45:45.998054
1877,93,2806,5,Original product hai.,2025-07-07 15:45:45.998056
1878,616,633,5,Packaging zabardast thi.,2025-05-01 15:45:45.998058
1879,586,840,4,Price ke hisaab se acha hai.,2025-11-28 15:45:45.998060
1880,134,1909,3,Original product hai.,2025-08-01 15:45:45.998062
1881,701,1904,5,Packaging zabardast thi.,2026-01-25 15:45:45.998064
1882,30,2379,4,Packaging zabardast thi.,2025-09-22 15:45:45.998066
1883,685,816,5,Quality thori average thi.,2025-03-21 15:45:45.998068
1884,411,2364,5,Price ke hisaab se acha hai.,2025-05-13 15:45:45.998070
1885,124,1276,3,Quality thori average thi.,2025-06-16 15:45:45.998072
1886,557,1291,3,Delivery time par mil gaya.,2025-08-25 15:45:45.998074
1887,418,1792,5,Delivery time par mil gaya.,2025-06-13 15:45:45.998075
1888,606,1262,5,Price ke hisaab se acha hai.,2025-08-30 15:45:45.998077
1889,267,2898,5,Bohat achi quality hai.,2025-03-02 15:45:45.998079
1890,163,2608,3,Delivery time par mil gaya.,2025-12-11 15:45:45.998081
1891,856,2198,5,Quality thori average thi.,2025-02-22 15:45:45.998083
1892,832,268,3,Bohat achi quality hai.,2025-03-24 15:45:45.998085
1893,966,2803,4,Delivery time par mil gaya.,2025-11-09 15:45:45.998088
1894,131,1433,3,Delivery time par mil gaya.,2025-07-09 15:45:45.998089
1895,68,1735,5,Bohat achi quality hai.,2025-08-10 15:45:45.998091
1896,198,352,5,Packaging zabardast thi.,2025-09-08 15:45:45.998093
1897,408,2180,4,Packaging zabardast thi.,2025-03-18 15:45:45.998095
1898,192,1334,4,Original product hai.,2026-02-05 15:45:45.998098
1899,772,1220,4,Delivery time par mil gaya.,2025-11-30 15:45:45.998100
1900,255,1880,3,Quality thori average thi.,2025-03-21 15:45:45.998102
1901,600,1913,4,Quality thori average thi.,2025-11-24 15:45:45.998104
1902,183,287,4,Delivery time par mil gaya.,2025-07-03 15:45:45.998106
1903,707,2077,4,Quality thori average thi.,2025-05-25 15:45:45.998108
1904,194,2487,5,Delivery time par mil gaya.,2026-01-29 15:45:45.998110
1905,492,290,5,Packaging zabardast thi.,2025-05-09 15:45:45.998112
1906,310,2869,3,Quality thori average thi.,2025-07-14 15:45:45.998114
1907,920,19,3,Packaging zabardast thi.,2025-11-16 15:45:45.998116
